CustomerID,TransactionID,Date,Description,Merchant,Amount,Balance,SubscriptionFlag,Transaction_Type,Frequency,Next_Expected_Date
C139,T27528,2025-04-27,payment to petrol pump,petrol pump,-398,72531,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C358,T70739,2025-04-28,payment to petrol pump,petrol pump,-1565,96917,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C314,T61921,2025-04-29,payment to petrol pump,petrol pump,-1458,9686,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C401,T79250,2025-04-30,payment to petrol pump,petrol pump,-754,131457,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C208,T41100,2025-05-01,payment to petrol pump,petrol pump,-1670,48751,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C111,T21969,2025-05-02,payment to petrol pump,petrol pump,-1151,3606,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C322,T63544,2025-05-03,payment to petrol pump,petrol pump,-1870,18,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C232,T45784,2025-05-04,payment to petrol pump,petrol pump,-983,93043,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C415,T82024,2025-05-05,payment to petrol pump,petrol pump,-1718,36412,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90572,2025-05-06,payment to petrol pump,petrol pump,-495,271,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C78,T15432,2025-05-07,payment to petrol pump,petrol pump,-1240,36637,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C393,T77677,2025-05-08,payment to petrol pump,petrol pump,-701,148741,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C338,T66750,2025-05-09,payment to petrol pump,petrol pump,-1921,43482,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C295,T58209,2025-05-10,payment to petrol pump,petrol pump,-1843,21951,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C126,T24933,2025-05-11,payment to petrol pump,petrol pump,-628,9927,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C23,T4515,2025-05-12,payment to petrol pump,petrol pump,-727,71422,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C328,T64736,2025-05-13,payment to petrol pump,petrol pump,-1843,231,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C245,T48365,2025-05-14,payment to petrol pump,petrol pump,-537,325100,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C363,T71782,2025-05-15,payment to petrol pump,petrol pump,-644,67238,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C249,T49143,2025-05-16,payment to petrol pump,petrol pump,-164,186167,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C434,T85790,2025-05-17,payment to petrol pump,petrol pump,-1656,72988,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C29,T5724,2025-05-18,payment to petrol pump,petrol pump,-1016,148,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C417,T82453,2025-05-19,payment to petrol pump,petrol pump,-1652,6136,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C84,T16602,2025-05-20,payment to petrol pump,petrol pump,-1705,48042,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C488,T96349,2025-05-21,payment to petrol pump,petrol pump,-1788,127803,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C209,T41320,2025-05-22,payment to petrol pump,petrol pump,-256,3067,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C46,T9090,2025-05-23,payment to petrol pump,petrol pump,-366,214122,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C108,T21370,2025-05-24,payment to petrol pump,petrol pump,-1149,313,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C90,T17814,2025-05-25,payment to petrol pump,petrol pump,-1909,97582,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C379,T74973,2025-05-26,payment to petrol pump,petrol pump,-1511,177616,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C480,T94842,2025-05-27,payment to petrol pump,petrol pump,-667,60,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C118,T23353,2025-05-28,payment to petrol pump,petrol pump,-1424,191863,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C482,T95214,2025-05-29,payment to petrol pump,petrol pump,-236,80302,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90600,2025-05-30,payment to petrol pump,petrol pump,-1206,13,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C353,T69740,2025-05-31,payment to petrol pump,petrol pump,-1337,16,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C222,T43845,2025-06-01,payment to petrol pump,petrol pump,-1118,31831,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C493,T97323,2025-06-02,payment to petrol pump,petrol pump,-773,33217,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C253,T49945,2025-06-03,payment to petrol pump,petrol pump,-734,150822,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C366,T72426,2025-06-04,payment to petrol pump,petrol pump,-287,116086,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C134,T26558,2025-06-05,payment to petrol pump,petrol pump,-1043,165141,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C169,T33499,2025-06-06,payment to petrol pump,petrol pump,-1255,1,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C316,T62358,2025-06-07,payment to petrol pump,petrol pump,-408,133,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C386,T76315,2025-06-08,payment to petrol pump,petrol pump,-1482,170711,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C488,T96376,2025-06-09,payment to petrol pump,petrol pump,-1615,120503,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C171,T33900,2025-06-10,payment to petrol pump,petrol pump,-1486,15135,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C211,T41691,2025-06-11,payment to petrol pump,petrol pump,-644,6311,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C325,T64186,2025-06-12,payment to petrol pump,petrol pump,-751,77633,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C285,T56275,2025-06-13,payment to petrol pump,petrol pump,-1211,181562,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C160,T31763,2025-06-14,payment to petrol pump,petrol pump,-480,72754,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C36,T7127,2025-06-15,payment to petrol pump,petrol pump,-726,34655,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C220,T43484,2025-06-16,payment to petrol pump,petrol pump,-509,88286,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C92,T18266,2025-06-17,payment to petrol pump,petrol pump,-787,53676,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C122,T24183,2025-06-18,payment to petrol pump,petrol pump,-554,189287,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C37,T7321,2025-06-19,payment to petrol pump,petrol pump,-1477,160687,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C181,T35880,2025-06-20,payment to petrol pump,petrol pump,-1962,209,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C313,T61784,2025-06-21,payment to petrol pump,petrol pump,-1839,30828,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C312,T61570,2025-06-22,payment to petrol pump,petrol pump,-1339,113525,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C304,T60041,2025-06-23,payment to petrol pump,petrol pump,-1801,14068,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C218,T43058,2025-06-24,payment to petrol pump,petrol pump,-1342,52637,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C414,T81876,2025-06-25,payment to petrol pump,petrol pump,-1504,89222,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C13,T2616,2025-06-26,payment to petrol pump,petrol pump,-453,48986,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C375,T74229,2025-06-27,payment to petrol pump,petrol pump,-892,45335,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C95,T18865,2025-06-28,payment to petrol pump,petrol pump,-1886,36,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C318,T62781,2025-06-29,payment to petrol pump,petrol pump,-551,113808,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C243,T47832,2025-01-01,payment to reliance smart,reliance smart,-1808,8527,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C316,T62188,2025-01-02,payment to reliance smart,reliance smart,-1934,44212,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C324,T63790,2025-01-03,payment to reliance smart,reliance smart,-1893,16181,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C86,T16867,2025-01-04,payment to reliance smart,reliance smart,-1641,72076,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C367,T72464,2025-01-05,payment to reliance smart,reliance smart,-1800,1953,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C452,T89254,2025-01-06,payment to reliance smart,reliance smart,-901,59010,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C346,T68194,2025-01-07,payment to reliance smart,reliance smart,-1236,36051,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C436,T86050,2025-01-08,payment to reliance smart,reliance smart,-471,14988,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C115,T22648,2025-01-09,payment to reliance smart,reliance smart,-1258,6766,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C258,T50788,2025-01-10,payment to reliance smart,reliance smart,-1509,922,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C400,T78969,2025-01-11,payment to reliance smart,reliance smart,-239,33057,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C218,T42895,2025-01-12,payment to reliance smart,reliance smart,-1872,72662,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C33,T6364,2025-01-13,payment to reliance smart,reliance smart,-1655,3472,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C391,T77136,2025-01-14,payment to reliance smart,reliance smart,-429,76729,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C31,T5984,2025-01-15,payment to reliance smart,reliance smart,-1003,60124,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C326,T64225,2025-01-16,payment to reliance smart,reliance smart,-1580,43503,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C24,T4581,2025-01-17,payment to reliance smart,reliance smart,-1764,161,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C334,T65809,2025-01-18,payment to reliance smart,reliance smart,-961,21993,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C69,T13556,2025-01-19,payment to reliance smart,reliance smart,-1451,80430,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C26,T4982,2025-01-20,payment to reliance smart,reliance smart,-496,101,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C362,T71458,2025-01-21,payment to reliance smart,reliance smart,-1815,360,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C51,T9928,2025-01-22,payment to reliance smart,reliance smart,-1022,64106,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C105,T20645,2025-01-23,payment to reliance smart,reliance smart,-1194,54192,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C452,T89282,2025-01-24,payment to reliance smart,reliance smart,-1659,29024,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C289,T56903,2025-01-25,payment to reliance smart,reliance smart,-1478,2790,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C284,T55918,2025-01-26,payment to reliance smart,reliance smart,-347,44022,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C244,T48043,2025-01-27,payment to reliance smart,reliance smart,-1987,11742,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C386,T76176,2025-01-28,payment to reliance smart,reliance smart,-1414,47595,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C332,T65429,2025-01-29,payment to reliance smart,reliance smart,-654,3,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C406,T80121,2025-01-30,payment to reliance smart,reliance smart,-1538,25820,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C344,T67833,2025-01-31,payment to reliance smart,reliance smart,-1765,37575,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C179,T35335,2025-02-01,payment to reliance smart,reliance smart,-423,14,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C191,T37647,2025-02-02,payment to reliance smart,reliance smart,-1560,68651,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C91,T17906,2025-02-03,payment to reliance smart,reliance smart,-1179,33435,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C40,T7790,2025-02-04,payment to reliance smart,reliance smart,-1014,81,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C78,T15341,2025-02-05,payment to reliance smart,reliance smart,-1364,117,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C55,T10763,2025-02-06,payment to reliance smart,reliance smart,-1098,113703,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C294,T57919,2025-02-07,payment to reliance smart,reliance smart,-842,131462,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C481,T94910,2025-02-08,payment to reliance smart,reliance smart,-864,98391,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C234,T46081,2025-02-09,payment to reliance smart,reliance smart,-533,42742,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C59,T11577,2025-02-10,payment to reliance smart,reliance smart,-800,118,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C349,T68854,2025-02-11,payment to reliance smart,reliance smart,-1422,30772,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C328,T64632,2025-02-12,payment to reliance smart,reliance smart,-162,47970,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C164,T32406,2025-02-13,payment to reliance smart,reliance smart,-583,17968,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C379,T74856,2025-02-14,payment to reliance smart,reliance smart,-774,115180,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C413,T81522,2025-02-15,payment to reliance smart,reliance smart,-513,4,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C175,T34566,2025-02-16,payment to reliance smart,reliance smart,-1089,7146,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C181,T35745,2025-02-17,payment to reliance smart,reliance smart,-160,2080,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C46,T8976,2025-02-18,payment to reliance smart,reliance smart,-488,10394,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C389,T76787,2025-02-19,payment to reliance smart,reliance smart,-1974,156,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C181,T35751,2025-02-20,payment to reliance smart,reliance smart,-1603,234,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C37,T7202,2025-02-21,payment to reliance smart,reliance smart,-1473,45985,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C131,T25860,2025-02-22,payment to reliance smart,reliance smart,-1874,79971,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C145,T28640,2025-02-23,payment to reliance smart,reliance smart,-1477,77344,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C143,T28253,2025-02-24,payment to reliance smart,reliance smart,-1268,39018,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C258,T50830,2025-02-25,payment to reliance smart,reliance smart,-506,13767,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C395,T78003,2025-02-26,payment to reliance smart,reliance smart,-1136,53762,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C267,T52636,2025-02-27,payment to reliance smart,reliance smart,-1499,69884,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C335,T66060,2025-02-28,payment to reliance smart,reliance smart,-341,13431,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C369,T72924,2025-03-01,payment to reliance smart,reliance smart,-271,15516,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C97,T19132,2025-03-02,payment to reliance smart,reliance smart,-1921,43368,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C310,T61056,2025-03-03,payment to reliance smart,reliance smart,-244,65,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C359,T70886,2025-03-04,payment to reliance smart,reliance smart,-1402,33359,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C154,T30440,2025-03-05,payment to reliance smart,reliance smart,-944,32319,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C3,T471,2025-03-06,payment to reliance smart,reliance smart,-808,60958,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C234,T46108,2025-03-07,payment to reliance smart,reliance smart,-1584,56679,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C331,T65271,2025-03-08,payment to reliance smart,reliance smart,-351,35377,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C332,T65468,2025-03-09,payment to reliance smart,reliance smart,-1108,29379,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C382,T75470,2025-03-10,payment to reliance smart,reliance smart,-328,14079,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C142,T28074,2025-03-11,payment to reliance smart,reliance smart,-887,125370,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C462,T91283,2025-03-12,payment to reliance smart,reliance smart,-547,128990,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C400,T79019,2025-03-13,payment to reliance smart,reliance smart,-1939,7484,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C306,T60311,2025-03-14,payment to reliance smart,reliance smart,-1587,88490,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
